datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
10/2/2001 21:30,maple valley,wa,us,other,2,1 or 2 seconds,The object sighted was the same size&#44 shape&#44 and color of a medium sized star traveling diagnally but seemed strange.,10/12/2001,47.4066667,-122.0375000
10/2/2007 02:00,everett,wa,us,light,1200,20min - 30min,A bright yellowish light over the I-5 freeway in Western Washington.,1/10/2009,47.9791667,-122.2008333
10/2/2010 17:00,oroville,wa,us,sphere,10800,2-3 hours,Bright round saucer&#44 stationary&#44 red lights on right&#44 over Oroville&#44 WA,11/21/2010,48.9391667,-119.4344444
10/2/2012 05:25,yelm,wa,us,light,3600,1 hour,2-Light&#39s seen one stopped over head for about 1-hour till cloud&#39s rolled-in tried to act like a star.,10/30/2012,46.9422222,-122.6047222
10/2/2012 19:50,maple valley,wa,us,chevron,120,2 minutes,Two chevron-shaped objects flying in formation spotted over Maple Valley&#44 WA.,10/30/2012,47.4066667,-122.0375000
10/22/2000 23:00,puyallup,wa,us,diamond,120,2  minutes,Saw a  cluster  of  five  red  lights (oval)  which  emitted  several  smaller  white  lights.,12/20/2000,47.1855556,-122.2916667
10/22/2004 03:45,lakewood,wa,us,disk,1800,30 min,A disk appeared and performed several impossible turns/twists.,2/8/2005,47.1719444,-122.5172222
10/22/2006 00:55,lynnwood,wa,us,oval,5,5 sec,dullish orange  orbs with an almost translucent center. Traveling very fast and silent.,10/30/2006,47.8211111,-122.3138889
10/22/2008 01:23,anacortes,wa,us,light,10,appx. 5-10 seconds,Green Orb does vertical drop&#44 speeds off into oblivion faster than any object I&#39ve ever seen.,10/31/2008,48.5127778,-122.6113889
10/22/2008 01:30,edmonds,wa,us,flash,2,2 sec,Giant flash in sky moving forward and down then disappeared over trees. Not lightening as skies were clear and stars were visible.T,10/31/2008,47.8108333,-122.3761111
10/22/2011 15:00,seattle,wa,us,other,180,3 minutes,Unfathomable beauty in the sky in the form of something which I cannot explain,10/25/2011,47.6063889,-122.3308333
10/22/2012 16:00,spokane,wa,us,light,1500,25 minutes,Saw three amber lights under the half moon about 7 other lights danced around them they all blinked out total lights 20.,11/4/2012,47.6588889,-117.4250000
10/22/2013 07:30,wenatchee,wa,us,oval,480,8 minutes,A large&#44 yellow&#44 fiery object hovered over the Wenatchee Valley.,10/23/2013,47.4236111,-120.3091667
10/22/2013 21:00,chelan,wa,us,oval,240,3-4 minutes,Orb move quickly across the the sky before circling and disappearing into blackhole,11/11/2013,47.8411111,-120.0152778
10/22/2013 23:30,davenport,wa,us,circle,600,10 minutes,Orange Glowing Object over Davenport&#44 WA.,11/11/2013,47.6541667,-118.1488889
10/23/1968 15:00,walla walla,wa,us,other,1500,25 min,black objects oveer walla walla,7/16/2006,46.0647222,-118.3419444
10/23/1998 18:00,marysville,wa,us,fireball,1,1 second or less,While driving northwest on Totem Beach Road&#44 north of 64th NW&#44 my housemate saw an electric blue triangular shapes fireball light with,11/19/1998,48.0519444,-122.1758333
10/23/1998 18:04,seattle (i-5 at about ne 65th),wa,us,fireball,1,1 second or less,While driving north on I-5 at approximately NE 65th and looking to the northwest towards Greenlake&#44 I saw an electric blue fireball tha,11/19/1998,47.6063889,-122.3308333
10/23/1998 18:30,vancouver,wa,us,other,120,1-2 min.,i was out in the smoking area at the local hospital.  several hospital employees noticed object in the sky.,11/1/1998,45.6388889,-122.6602778
10/23/2000 21:45,seattle,wa,us,light,3,3 seconds,Very clear night. I saw what I thought was a largish shooting star falling south to north &#44 as it decended from a little under the airp,12/2/2000,47.6063889,-122.3308333
10/23/2000 21:55,seattle,wa,us,sphere,2,2 seconds,blue ball streaks across seattle skyline heading west in under 2 seconds,12/2/2000,47.6063889,-122.3308333
10/23/2000 22:00,seattle (ballard neighborhood),wa,us,egg,3,2-3 seconds,Anybody else see another green light in Seattle?,12/2/2000,47.6063889,-122.3308333
10/23/2003 21:00,seattle,wa,us,unknown,3,3 seconds,&quot;W&quot; shaped meteor burns up above Seattle,10/31/2003,47.6063889,-122.3308333
10/23/2003 21:18,seattle,wa,us,cone,12,10-12 seconds,It was a red and green coneshaped object that flashed briefly across the night sky.,10/31/2003,47.6063889,-122.3308333
10/23/2003 21:18,vancouver,wa,us,circle,2,seconds,Irredescent green circular ball of light flying easterly at 10 to 15 degrees off horizontal horizon.,10/31/2003,45.6388889,-122.6602778
10/23/2003 21:30,west seattle,wa,us,fireball,5,5 seconds,10/23/03  9:30pm I saw a glowing blue object with a long blue tail hurtling towards the ground and disapearing after 5 seconds.,10/31/2003,47.6063889,-122.3308333
10/23/2003 21:40,seattle,wa,us,circle,10,10 seconds,A bright white circular object moving quickly from north to south.,10/31/2003,47.6063889,-122.3308333
10/23/2003 23:00,renton,wa,us,unknown,3600,1 hour,My wife &amp; I saw 100+ UFO&#39s last night&#33,10/31/2003,47.4830556,-122.2158333
10/23/2006 01:00,kennewick,wa,us,unknown,3600,1 hour,White lights moving sharply over the Kennewick sky.  ((NUFORC Note:  Possible star??  PD)),10/30/2006,46.2113889,-119.1361111
10/23/2007 07:30,everett,wa,us,teardrop,1200,20 min,Seattle Sighting of Comet or Meteor like formation.,11/28/2007,47.9791667,-122.2008333
10/23/2011 19:05,tacoma,wa,us,,30,30 seconds,Redish object just kind of hovering then disappeared.,10/25/2011,47.2530556,-122.4430556
10/23/2013 18:05,bellingham,wa,us,light,3600,1 hour,While waiting for a bus in downtown Bellingham&#44I spotted a large light moving very slowly above Bellingham Bay.The light was 1/3rd the,11/11/2013,48.7597222,-122.4869444
10/23/2013 20:00,toutle,wa,us,light,7200,2+ hours,Wednesday night I was walking up my driveway having a smoke when a bright colored object caught my eye. First thought was WOW that&#39s a,11/11/2013,46.3250000,-122.7352778
10/23/2013 20:58,silverdale,wa,us,light,3600,1 hour,Lights in the sky.,11/11/2013,47.6447222,-122.6936111
10/24/1998 22:00,tacoma,wa,us,light,900,15 minutes,2 white glowing round object&#39s&#441 made a 45 degree turn&#44the other a 90 degree turn.,6/4/2004,47.2530556,-122.4430556
10/24/2000 06:45,kent,wa,us,other,2,2 - 2 seconds,Seattle - Blue-Gren object in NNW Horizon.,12/2/2000,47.3811111,-122.2336111
10/24/2004 17:00,seattle,wa,us,cylinder,300,5 minutes,A bending black rod hovering over First Hill&#33,11/2/2004,47.6063889,-122.3308333
10/24/2004 20:15,puyallup,wa,us,triangle,1200,20 minutes,Oct 24&#44 2004 - slow moving triangle over Puyallup Washington.,10/27/2004,47.1855556,-122.2916667
10/24/2006 22:35,mercer island,wa,us,oval,15,10-15 seconds,2 white ovals&#44 1 chasing the other above cloud level&#44 odd flight patterns,10/30/2006,47.5708333,-122.2208333
10/24/2008 19:30,burien,wa,us,cigar,300,5 min,My wife and I were driving back from Trader Joe&#39s when she spotted some lights not moving&#44just hovering in mid air.I thought she was de,10/31/2008,47.4705556,-122.3455556
10/24/2011 01:00,vancouver,wa,us,unknown,1800,30 minutes,7 flashing moving objects that drop off an object,12/12/2011,45.6388889,-122.6602778
10/24/2011 18:00,wenatchee,wa,us,light,5,5 sec,streaking brilliant light,12/12/2011,47.4236111,-120.3091667
10/24/2011 22:30,port angeles,wa,us,light,300,5 minets,tow car like lights on ufo huvering  over Port Angeles,12/12/2011,48.1183333,-123.4294444
10/24/2012 17:00,mt. vernon,wa,us,other,240,4 minutes,UFOs landed in mt. vernon&#44 wa.,10/30/2012,48.4213889,-122.3327778
10/24/2013 16:00,bellingham,wa,us,light,18000,>5 hours,Large star like light hangs in the sky for over 5 hours &amp; disappears.,1/10/2014,48.7597222,-122.4869444
10/25/1995 23:00,puyallup,wa,us,light,180,3 minutes,Blue and yellow lights hitting the window&#44 but not shining inside.,10/7/2003,47.1855556,-122.2916667
10/25/2000 20:30,poulsbo,wa,us,other,900,15 minutes,A vertical string of 3 orange globes suspended from one another moving at a slow rate. changing course and ascending out of sight.,12/2/2000,47.7361111,-122.6452778
10/25/2000 20:30,seattle,wa,us,triangle,2700,45 minutes,Sparkling contrails in triangle pattern.,12/2/2000,47.6063889,-122.3308333
10/25/2003 01:00,bruce,wa,us,oval,30,30 seconds,the object did not emit any light onto the land,10/31/2003,46.8397222,-119.0511111
10/25/2004 10:45,brewster,wa,us,flash,2,2 seconds,Very Large Red Flash Object lasting 2 seconds,10/27/2004,48.0961111,-119.7794444
10/25/2008 07:30,seattle,wa,us,light,60,1:00,Star like light moving in a zig zag pattern,10/31/2008,47.6063889,-122.3308333
10/25/2010 23:30,mt. vernon,wa,us,oval,60,1 minute,I saw two red continuous lights in the night sky moving from East to West  toward the lights of  Mt Vernon&#44  Washington .,11/21/2010,48.4213889,-122.3327778
10/25/2011 09:52,kennewick,wa,us,light,8,8 sec,White Fluorescent object movig extremely fast in multiple 90 deg turns due East of Kennewick WA.,12/12/2011,46.2113889,-119.1361111
10/25/2011 13:10,vancouver,wa,us,cigar,60,1 minute,single white&#44 cigar shaped object over west Vanouver&#44 WA,12/12/2011,45.6388889,-122.6602778
10/25/2011 20:00,yakima,wa,us,triangle,60,1 minute,While stopped at a traffic light my kids and I saw 3 strips of reddish orange lights in the sky not moving for about 30 seconds,12/12/2011,46.6022222,-120.5047222
10/25/2011 23:00,seattle,wa,us,light,60,about 1 minute,Star-like light with humanly incapable flight pattern,1/12/2012,47.6063889,-122.3308333
10/25/2012 21:00,yakima,wa,us,light,240,4 minutes,A BRIGHT LIGHT THE SIZE OF VENUS APPEARED JUST BELOW THE MOON AND NOT MOVING FOR SEVERAL MINUTES BEFORE GOING OUT.,3/3/2013,46.6022222,-120.5047222
10/26/1998 18:15,seattle,wa,us,fireball,3,2-3 seconds,FIREBALL CAME STRAIGHT DOWN FROM THE SKY&#44 IT HAD A TAIL GOING STRAIGHT UP LASTED 2 TO 3 SECONDS AND DISAPPEARED.,11/1/1998,47.6063889,-122.3308333
10/26/1998 18:18,tumwater (driving n on i-5),wa,us,fireball,3,2-3 seconds,Large Blue Fireball with a tail flying in a northern direction.  This object was not a typical falling star. The object than disappeare,11/1/1998,47.0075000,-122.9080556
10/26/1998 24:00,vancouver (watching from field at barn),wa,us,fireball,15,15 seconds,Saw a large ball of light while at my barn in the evening.  The sky was clear no rain&#44 clouds.  It sailed over my head due north.,11/1/1998,45.6388889,-122.6602778
10/26/1999 19:30,tacoma,wa,us,triangle,15,15 seconds?,I saw a huge triangular object traveling at a high rate of speed while I was on my way to my evening shift at work,11/2/1999,47.2530556,-122.4430556
10/26/2007 18:55,battle ground,wa,us,fireball,4,4 seconds,Fireball observed over Battle Ground&#44 WA,11/28/2007,45.7811111,-122.5322222
10/26/2007 18:55,seattle,wa,us,formation,5,3-5 seconds,Bright object falling from sky towards Seattle airport 10/26/07,11/28/2007,47.6063889,-122.3308333
10/26/2008 18:40,woodinville,wa,us,light,60,1 minute or so...,Possible pair of satelites&#44 but I wanted to list it here in case somebody saw more.  I walked outside and looked to the south and obser,10/31/2008,47.7544444,-122.1622222
10/26/2009 03:30,seattle,wa,us,unknown,2400,40 min,Two craft hovering in the sky above north seattle,12/12/2009,47.6063889,-122.3308333
10/26/2010 00:00,spokane,wa,us,unknown,180,3 min,craft seen hovering below tree line no noise and had bright white light and many small red lights on top,11/21/2010,47.6588889,-117.4250000
10/26/2013 17:30,spokane,wa,us,rectangle,60,1 minute,Box with wings flying low and fast.,11/11/2013,47.6588889,-117.4250000
10/27/2000 10:30,seattle,wa,us,oval,30,30 seconds,Shiny gold/black large balloon like object travelling up Puget Sound WA w/ consistent altitude,12/2/2000,47.6063889,-122.3308333
10/27/2008 02:00,everett,wa,us,oval,10,5-10 seconds,Bright white oval craft,10/31/2008,47.9791667,-122.2008333
10/27/2008 02:30,issaquah,wa,us,fireball,2,a few seconds,Fire Ball seen over lake sammamish,10/31/2008,47.5302778,-122.0313889
10/28/1995 20:00,auburn,wa,us,,2,2 sec.,Woman repts. a &quot;white&#44 round meteor&#44&quot; viewed from Rte. 64.  Viewed to north approx. 25 deg. above horizon.,11/2/1999,47.3075000,-122.2272222
10/28/1998 01:38,spokane (i-90 from mile 238 eastbound&#44 over),wa,us,fireball,4,4 seconds,from south to north  very fast  went over horizon  not sure of color 1/10 size of full moon,11/19/1998,47.6588889,-117.4250000
10/28/2000 18:15,bellingham,wa,us,flash,10,about 10 seconds,At 6:15 PM on October 28th 2000&#44 I was coming out of a gas station in North Bellingham and saw a flash in the clouds above me slightly,12/2/2000,48.7597222,-122.4869444
10/28/2001 20:00,everett,wa,us,unknown,600,10 minutes,In the early evening at around 8pm&#44 we noticed a white light in the sky.  It seemed too bright to be a star and appeared to be slowly m,11/20/2001,47.9791667,-122.2008333
10/28/2003 14:20,spanaway,wa,us,disk,60,1 minute,The object traveled at a steady pace towards Mount Rainier.,11/8/2003,47.1041667,-122.4333333
10/28/2007 05:00,darrington,wa,us,light,900,15 min,Unusual lights all the time&#8230;  ((NUFORC Note:  Sighting of Venus??  PD)),11/28/2007,48.2555556,-121.6002778
10/28/2007 06:17,bellevue,wa,us,oval,240,4 minutes,Carsh landed in Longwood&#44was on radio 570mHz AM at 6:30am.  ((NUFORC Note:  No other reports.  Possible hoax??  PD)),11/28/2007,47.6105556,-122.1994444
10/28/2007 20:00,tacoma,wa,us,light,1200,20min,Looked to be a star that changed size and brightness until it faded out and  would come back.,11/28/2007,47.2530556,-122.4430556
10/28/2009 19:30,selah,wa,us,,180,2 or 3 minutes,2 Large Orange Illuminating Round Lights moving slowly in NW sky above horizon outside of Selah&#44WA.,12/12/2009,46.6541667,-120.5288889
10/28/2013 18:30,graham,wa,us,disk,1500,25 minutes,Flashing bright white light with no noise in the lower sky for twenty five minutes. it hoovered.,11/11/2013,47.0530556,-122.2930556
10/28/2013 20:17,kingston,wa,us,flash,1,1 second,Unexplained Bright Stationary Flash of Light Kingston WA.  ((NUFORC Note:  Sighting of Venus&#44 we suspect.  PD)),11/11/2013,47.7988889,-122.4969444
10/29/2000 17:00,olympia,wa,us,other,15,10-15 secs.,Fiery obj obs in daylight descent near I-5 in Olympia&#44 Washington,12/2/2000,47.0380556,-122.8994444
10/29/2000 17:20,graham,wa,us,fireball,5,5 seconds,I was heading west on 224th street and had stopped at a signal light&#44 admiring the sliver moon to my left when movement directly in fro,12/2/2000,47.0530556,-122.2930556
10/29/2000 17:25,aberdeen,wa,us,fireball,15,15 secs.,Descending&#44 burning green object seen over the ocean from Aberdeen&#44 WA,8/5/2001,46.9755556,-123.8144444
10/29/2000 20:00,mt vernon,wa,us,flash,90,90 seconds,Bright&#44 white&#44 erraticly strobeing light jumping across night sky possibly followed by a second object.,12/2/2000,48.4213889,-122.3327778
10/29/2001 22:00,aberdeen,wa,us,fireball,120,2minutes,well this the first time to this site but after seeing the reports of the same sighting i need to report this.  at about 10pm i was doi,11/20/2001,46.9755556,-123.8144444
10/29/2005 18:51,seattle (boeing field),wa,us,other,5,5 sec.,Twin-engine jet fighter seen to STREAK west to east over Boeing Field in IFR conditions.,11/3/2005,47.6063889,-122.3308333
10/29/2006 20:00,seattle,wa,us,sphere,5,5 seconds,Blue-ish sphere with white trail seen traveling north to south Sunday 8PM October 29&#44 2006.,12/7/2006,47.6063889,-122.3308333
10/29/2010 18:00,edmonds,wa,us,other,60,one minute,STAR LIKE OBJECT TRAVELING ACROSS THE SKY. STOPPED AND SUDDENLY WINKED OUT.,11/21/2010,47.8108333,-122.3761111
10/29/2010 19:00,edmonds,wa,us,sphere,600,10 minutes,5 reddish spheres with flashing lights &quot;floating&quot; noiselessly not far offshore of Edmonds at maybe 1000 feet.,11/21/2010,47.8108333,-122.3761111
10/29/2010 21:11,yelm,wa,us,triangle,15,15 seconds,Shape&#44 speed&#44 level movement&#44 No sound. and disapeared.,11/21/2010,46.9422222,-122.6047222
10/30/1995 23:30,seattle,wa,us,,1800,30 min.,Woman rpts peculiar bright obj. in NW sky&#44 45 deg. above horizon.  (Reported 02NO95 obj. was not present on subsequent nights.),11/2/1999,47.6063889,-122.3308333
10/30/2002 18:56,port townsend,wa,us,chevron,300,5 minutes,chevron shaped formation&#44 bright spotlight,11/4/2002,48.1172222,-122.7591667
